surface,module,method,path,clean_url,flags,p0_candidate,source_file,name
admin,other,POST,/admin/client/version/update,{{admin_url}}/admin/client/version/update,,,后台/运营管理/客户端管理/版本号管理/版本管理更新.bru,版本管理更新
admin,other,GET,/admin/domain/delete,{{admin_url}}/admin/domain/delete?id=<id>,todo,,后台/运营管理/渠道管理/域名库管理/删除域名-todo.bru,删除域名-todo
admin,other,POST,/admin/domain/export,{{admin_url}}/admin/domain/export,todo,,后台/运营管理/渠道管理/域名库管理/域名列表导出-todo.bru,域名列表导出-todo
admin,other,POST,/admin/domain/insert,{{admin_url}}/admin/domain/insert,todo,,后台/运营管理/渠道管理/域名库管理/新增域名-todo.bru,新增域名-todo
admin,other,POST,/admin/domain/list,{{admin_url}}/admin/domain/list,,,后台/域名/域名列表.bru,域名列表
admin,other,POST,/admin/domain/list,{{admin_url}}/admin/domain/list,todo,,后台/运营管理/渠道管理/域名库管理/域名列表-todo.bru,域名列表-todo
admin,other,GET,/admin/domain/listForSelect,{{admin_url}}/admin/domain/listForSelect,"todo,hardcoded_env",,后台/域名/域名选项列表-todo.bru,域名选项列表-todo
admin,other,GET,/admin/domain/listForSelect,{{admin_url}}/admin/domain/listForSelect,"todo,hardcoded_env",,后台/域名/获取域名下拉列表-todo.bru,获取域名下拉列表-todo
admin,other,GET,/admin/domain/menus,{{admin_url}}/admin/domain/menus,todo,,后台/运营管理/渠道管理/域名库管理/域名菜单-todo.bru,域名菜单-todo
admin,other,POST,/admin/domain/update,{{admin_url}}/admin/domain/update,todo,,后台/运营管理/渠道管理/域名库管理/编辑域名-todo.bru,编辑域名-todo
admin,other,POST,/admin/feedback/category/edit,{{admin_url}}/admin/feedback/category/edit,,,后台/运营管理/会员反馈/问题分类/反馈问题分类修改.bru,反馈问题分类修改
admin,other,POST,/admin/feedback/category/insert,{{admin_url}}/admin/feedback/category/insert,,,后台/运营管理/会员反馈/问题分类/反馈问题分类添加.bru,反馈问题分类添加
admin,other,GET,/admin/feedback/category/list,{{admin_url}}/admin/feedback/category/list,,,后台/运营管理/会员反馈/问题分类/反馈问题分类列表.bru,反馈问题分类列表
admin,other,POST,/admin/feedback/category/update/state,{{admin_url}}/admin/feedback/category/update/state,,,后台/运营管理/会员反馈/问题分类/反馈问题分类停用启用.bru,反馈问题分类停用启用
admin,other,GET,/admin/feedback/list,{{admin_url}}/admin/feedback/list,,,后台/运营管理/会员反馈/反馈列表.bru,反馈列表
admin,other,POST,/admin/feedback/pending,{{admin_url}}/admin/feedback/pending,,,后台/运营管理/会员反馈/反馈挂起.bru,反馈挂起
